Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2202
Instrument:	AIU-0702
File Type:	2
Software Version:	5.0.3
Timestamp:	18:15:00
Timezone:	America/Buenos_Aires
DATAH	Sequence Number	Diagnostic Value	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	H2O (mmol/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - SOS (m/s)	Cooler Voltage (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	AGC	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	4782776	245	2014-03-18	18:28:09:600	0.0809483	0.0404271	14.7525	265.511	21.3061	94.7355	-0.85708	2.45696	0.0454052	341.951	2.02238	381.203	6.86076	0.787594	37.5	41424.5	42748.5	38047.5	42250	147
DATA	4782806	245	2014-03-18	18:28:09:700	0.0809362	0.0404238	14.7497	265.483	21.3029	94.7309	-1.00401	2.6243	0.0729544	341.899	2.02238	381.119	6.85988	0.812758	37.5	41422	42748	38047.5	42249.5	 12
DATA	4782836	245	2014-03-18	18:28:09:800	0.0809331	0.0404473	14.7491	265.674	21.3014	94.7355	-0.910137	2.68552	0.0367323	341.836	2.02223	381.119	6.86507	0.800039	37.5	41424	42749.5	38049.5	42250.5	177
DATA	4782866	245	2014-03-18	18:28:09:900	0.0809342	0.0404451	14.7491	265.654	21.3014	94.7379	-0.946869	2.67735	0.13494	341.805	2.02223	381.1	6.86417	0.784412	37.5	41428.5	42749.5	38047	42250.5	  5
DATA	4782896	245	2014-03-18	18:28:10:000	0.0809952	0.040359	14.7636	264.965	21.2998	94.7309	-0.983601	2.6243	0.0793315	341.747	2.02243	381.492	6.84671	0.75885	37.5	41429.5	42749.5	38045.5	42250.5	172
DATA	4782926	245	2014-03-18	18:28:10:100	0.0810209	0.0403161	14.7698	264.624	21.2998	94.7332	-0.885649	2.62838	0.0301001	341.733	2.02228	381.661	6.83806	0.746508	37.5	41428.5	42748.5	38045	42250	 82
DATA	4782956	245	2014-03-18	18:28:10:200	0.081014	0.0403136	14.768	264.601	21.2983	94.7309	-0.804023	2.63246	-0.0285696	341.733	2.02238	381.6	6.8372	0.74433	37.5	41430	42749.5	38046	42251.5	 57
DATA	4782986	245	2014-03-18	18:28:10:300	0.0810208	0.0403173	14.7696	264.631	21.2967	94.7309	-0.846877	2.5794	-0.0704035	341.725	2.02228	381.64	6.83795	0.748275	37.5	41429.5	42749.5	38044.5	42250	157
DATA	4783016	245	2014-03-18	18:28:10:400	0.0810271	0.0403116	14.7711	264.586	21.2967	94.7355	-0.728518	2.55695	0.0301001	341.723	2.02218	381.678	6.83679	0.74428	37.5	41428.5	42748	38044.5	42250	 23
DATA	4783046	245	2014-03-18	18:28:10:500	0.0810257	0.0403182	14.7708	264.64	21.2952	94.7309	-0.701989	2.46717	0.0173458	341.744	2.02223	381.677	6.83827	0.75194	37.5	41428.5	42749	38044.5	42250	248
DATA	4783076	245	2014-03-18	18:28:10:600	0.0810153	0.0403271	14.768	264.706	21.2936	94.7379	-0.850958	2.42023	-0.00331611	341.824	2.02207	381.57	6.83936	0.768405	37.5	41426	42749	38047	42249.5	232
DATA	4783106	245	2014-03-18	18:28:10:700	0.0809813	0.0403891	14.7603	265.206	21.2905	94.7332	-0.828511	2.42839	-0.0510171	341.734	2.02218	381.385	6.85256	0.769876	37.5	41428.5	42748.5	38046	42250.5	225
DATA	4783136	245	2014-03-18	18:28:10:800	0.0810115	0.0403232	14.7675	264.68	21.2905	94.7355	-0.808104	2.41411	-0.0785663	341.709	2.02218	381.582	6.83915	0.744584	37.5	41429	42748	38044	42250	125
DATA	4783166	245	2014-03-18	18:28:10:900	0.0810387	0.0403192	14.7737	264.646	21.2873	94.7309	-0.787697	2.4386	-0.0589247	341.716	2.02238	381.727	6.83798	0.747668	37.5	41429.5	42749.5	38045.5	42251	242
DATA	4783196	245	2014-03-18	18:28:11:000	0.0810315	0.040311	14.7722	264.581	21.2873	94.7332	-0.781575	2.33452	-0.0943816	341.75	2.02228	381.695	6.83646	0.74422	37.5	41427	42750	38046.5	42251	114
DATA	4783226	245	2014-03-18	18:28:11:100	0.080993	0.0403802	14.7631	265.137	21.2842	94.7309	-0.82647	2.30595	-0.0933612	341.706	2.02223	381.462	6.85081	0.771246	37.5	41429	42749	38045	42250	 65
DATA	4783256	245	2014-03-18	18:28:11:200	0.0810237	0.0403138	14.7704	264.604	21.2811	94.7309	-0.812185	2.37329	-0.225495	341.705	2.02233	381.649	6.83707	0.739815	37.5	41429.5	42749	38044	42250	223
DATA	4783286	245	2014-03-18	18:28:11:300	0.0810377	0.0403033	14.7735	264.519	21.2795	94.7355	-0.736681	2.46104	-0.244627	341.717	2.02223	381.717	6.83461	0.742158	37.5	41429	42748.5	38044.5	42250	 73
DATA	4783316	245	2014-03-18	18:28:11:400	0.0810378	0.040302	14.7735	264.508	21.278	94.7309	-0.718315	2.44064	-0.163	341.726	2.02228	381.712	6.83424	0.749392	37.5	41430	42750	38045	42251	105
DATA	4783346	245	2014-03-18	18:28:11:500	0.0810455	0.0403207	14.7754	264.659	21.2764	94.7332	-0.728518	2.29779	-0.286716	341.728	2.02233	381.769	6.83828	0.744063	37.5	41430.5	42750	38045	42251	251
DATA	4783376	245	2014-03-18	18:28:11:600	0.0810205	0.0403092	14.7695	264.566	21.2748	94.7309	-0.555061	2.35289	-0.219884	341.743	2.02223	381.606	6.83569	0.75382	37.5	41429	42749	38045	42250.5	199
DATA	4783406	245	2014-03-18	18:28:11:700	0.081026	0.040336	14.771	264.783	21.2733	94.7309	-0.622403	2.38758	-0.227026	341.764	2.02213	381.661	6.84162	0.754202	37.5	41430.5	42750.5	38046	42252	140
DATA	4783436	245	2014-03-18	18:28:11:800	0.0810277	0.0403261	14.7712	264.701	21.2717	94.7309	-0.844836	2.44676	-0.129073	341.764	2.02238	381.647	6.83915	0.757581	37.5	41428	42750	38047	42251.5	242
DATA	4783466	245	2014-03-18	18:28:11:900	0.0810012	0.0403623	14.765	264.992	21.2717	94.7332	-0.638729	2.60797	-0.0410687	341.81	2.02223	381.486	6.84664	0.767969	37.5	41428	42750	38047	42251	105
DATA	4783496	245	2014-03-18	18:28:12:000	0.080998	0.0403691	14.7641	265.044	21.2686	94.7332	-0.657095	2.55695	-0.0288246	341.817	2.02233	381.442	6.84762	0.764625	37.5	41429	42750	38046	42251.5	255
DATA	4783526	245	2014-03-18	18:28:12:100	0.0810167	0.0403444	14.7684	264.845	21.2655	94.7379	-0.797901	2.56104	-0.023978	341.79	2.02228	381.551	6.84243	0.760097	37.5	41427	42749	38046.5	42250.5	 41
DATA	4783556	245	2014-03-18	18:28:12:200	0.0809886	0.040374	14.762	265.085	21.2655	94.7379	-0.797901	2.53859	0.0818824	341.833	2.02213	381.396	6.84882	0.780369	37.5	41427	42750.5	38047.5	42251.5	123
DATA	4783586	245	2014-03-18	18:28:12:300	0.0809827	0.0403909	14.7605	265.219	21.2624	94.7355	-0.534655	2.67735	0.0533128	341.809	2.02218	381.342	6.85201	0.776473	37.5	41427.5	42750.5	38048.5	42251.5	 31
DATA	4783616	245	2014-03-18	18:28:12:400	0.0809706	0.0404015	14.7579	265.307	21.2592	94.7332	-0.620363	2.66715	0.108411	341.843	2.02233	381.296	6.85467	0.784118	37.5	41426	42749.5	38049	42251.5	 30
DATA	4783646	245	2014-03-18	18:28:12:500	0.0809544	0.0404054	14.7541	265.339	21.2592	94.7309	-0.732599	2.66715	0.120655	341.844	2.02223	381.193	6.8554	0.788131	37.5	41425.5	42750.5	38049.5	42251.5	182
DATA	4783676	245	2014-03-18	18:28:12:600	0.0809479	0.0404173	14.7524	265.431	21.2561	94.7332	-0.810145	2.68348	0.0321408	341.821	2.02223	381.131	6.85746	0.782951	37.5	41427.5	42750.5	38049.5	42251.5	  9
DATA	4783706	245	2014-03-18	18:28:12:700	0.080948	0.0404047	14.7527	265.334	21.253	94.7332	-0.667298	2.60797	-0.18009	341.719	2.02213	381.158	6.85529	0.791381	37.5	41426	42750.5	38049	42252	 94
DATA	4783736	245	2014-03-18	18:28:12:800	0.0809636	0.0404332	14.7561	265.559	21.2514	94.7332	-0.712193	2.51614	-0.127798	341.848	2.02223	381.222	6.86071	0.798769	37.5	41424	42750	38050	42251.5	235
DATA	4783766	245	2014-03-18	18:28:12:900	0.0809309	0.0404564	14.7486	265.748	21.2499	94.7332	-0.722396	2.48553	-0.0579044	341.886	2.02223	381.038	6.86574	0.797084	37.5	41423.5	42749	38048.5	42250	178
DATA	4783796	245	2014-03-18	18:28:13:000	0.0809253	0.040457	14.7472	265.751	21.2499	94.7355	-0.797901	2.52635	0.0405586	341.849	2.02233	380.994	6.8657	0.821754	37.5	41421	42748	38049	42249.5	181
DATA	4783826	245	2014-03-18	18:28:13:100	0.0808985	0.0404826	14.7409	265.955	21.2483	94.7355	-0.79586	2.39166	0.0107136	341.757	2.02228	380.82	6.87078	0.816076	37.5	41421.5	42748.5	38049.5	42250	115
DATA	4783856	245	2014-03-18	18:28:13:200	0.0809129	0.0404786	14.7445	265.927	21.2452	94.7309	-0.801982	2.35493	-0.0887697	341.78	2.02218	380.939	6.87051	0.78834	37.5	41426	42749.5	38047	42250	234
DATA	4783886	245	2014-03-18	18:28:13:300	0.080976	0.0403938	14.7591	265.244	21.2437	94.7332	-0.712193	2.29983	-0.147439	341.872	2.02223	381.297	6.85252	0.804762	37.5	41424	42749.5	38050	42251	202
DATA	4783916	245	2014-03-18	18:28:13:400	0.0809276	0.0404516	14.7477	265.707	21.2421	94.7309	-0.616281	2.21616	-0.263248	341.849	2.02228	380.989	6.86424	0.796966	37.5	41424.5	42749.5	38048	42250.5	209
DATA	4783946	245	2014-03-18	18:28:13:500	0.0809612	0.0404116	14.7557	265.389	21.2405	94.7355	-0.628525	2.17535	-0.309674	341.873	2.02228	381.212	6.85629	0.781522	37.5	41425	42749	38047.5	42250.5	 90
DATA	4783976	245	2014-03-18	18:28:13:600	0.0809609	0.04041	14.7554	265.373	21.2374	94.7332	-0.595875	2.05699	-0.273962	341.864	2.02223	381.185	6.85552	0.780804	37.5	41427	42750	38047.5	42251.5	  2
DATA	4784006	245	2014-03-18	18:28:13:700	0.0809863	0.0403757	14.7617	265.102	21.2359	94.7332	-0.644851	2.20188	-0.142338	341.898	2.02213	381.377	6.84905	0.759705	37.5	41428	42748	38044	42249.5	252
DATA	4784036	245	2014-03-18	18:28:13:800	0.0810291	0.0403438	14.7716	264.844	21.2343	94.7286	-0.753006	2.2631	-0.095657	341.85	2.02223	381.612	6.84204	0.751535	37.5	41428	42747.5	38043.5	42248.5	 58
DATA	4784066	245	2014-03-18	18:28:13:900	0.0810297	0.0403124	14.7717	264.592	21.2312	94.7309	-0.718315	2.26922	-0.038773	341.858	2.02233	381.609	6.83543	0.74325	37.5	41429.5	42749.5	38044	42250.5	122
DATA	4784096	245	2014-03-18	18:28:14:000	0.0810411	0.0403031	14.7745	264.519	21.2312	94.7309	-0.744843	2.42635	0.062751	341.794	2.02213	381.688	6.83368	0.734566	37.5	41431	42750	38045	42251	 67
DATA	4784126	245	2014-03-18	18:28:14:100	0.0810444	0.0403037	14.7752	264.524	21.2281	94.7262	-0.718315	2.42839	-0.0395382	341.75	2.02223	381.705	6.83373	0.747302	37.5	41431	42750	38046	42252	 99
DATA	4784156	245	2014-03-18	18:28:14:200	0.0810401	0.0403168	14.7741	264.628	21.2249	94.7309	-0.538736	2.38146	-0.172438	341.7	2.02233	381.666	6.83623	0.740453	37.5	41430	42749.5	38045	42250.5	214
DATA	4784186	245	2014-03-18	18:28:14:300	0.081033	0.0403093	14.7721	264.562	21.2249	94.7379	-0.548939	2.25085	-0.147184	341.679	2.02228	381.582	6.83397	0.743325	37.5	41428.5	42748	38043.5	42249.5	150
DATA	4784216	245	2014-03-18	18:28:14:400	0.0810462	0.0403108	14.7754	264.577	21.2249	94.7355	-0.477516	2.24065	-0.0826476	341.679	2.02233	381.684	6.83464	0.743647	37.5	41429.5	42750	38044	42251	 38
DATA	4784246	245	2014-03-18	18:28:14:500	0.0810501	0.0403067	14.7762	264.542	21.2218	94.7379	-0.477516	2.24677	-0.104075	341.694	2.02228	381.688	6.83347	0.738054	37.5	41430	42748.5	38044	42249.5	 84
DATA	4784276	245	2014-03-18	18:28:14:600	0.0810408	0.0402971	14.7743	264.47	21.2218	94.7379	-0.473435	2.25085	-0.0913205	341.691	2.02213	381.666	6.83208	0.739279	37.5	41430	42749	38044	42249.5	240
DATA	4784306	245	2014-03-18	18:28:14:700	0.0810393	0.0403094	14.774	264.569	21.2203	94.7332	-0.491801	2.25698	-0.0573942	341.688	2.02218	381.662	6.83469	0.738622	37.5	41430	42749.5	38044.5	42250.5	182
DATA	4784336	245	2014-03-18	18:28:14:800	0.0810393	0.0403031	14.7739	264.517	21.2187	94.7309	-0.491801	2.16515	-0.215037	341.688	2.02218	381.649	6.83316	0.742773	37.5	41430.5	42750	38045	42251	219
DATA	4784366	245	2014-03-18	18:28:14:900	0.0810432	0.0403096	14.7749	264.57	21.2171	94.7355	-0.534655	2.10801	-0.14999	341.682	2.02218	381.671	6.83449	0.739487	37.5	41430.5	42749.5	38045	42250.5	 90
DATA	4784396	245	2014-03-18	18:28:15:000	0.0810436	0.0403004	14.7749	264.495	21.2156	94.7332	-0.536695	2.11413	-0.0405586	341.677	2.02213	381.664	6.83242	0.738117	37.5	41429.5	42748.5	38043.5	42250	214
DATA	4784426	245	2014-03-18	18:28:15:100	0.0810488	0.0403024	14.7761	264.512	21.214	94.7309	-0.579549	2.12229	-0.0137746	341.677	2.02213	381.699	6.8329	0.742329	37.5	41429.5	42749	38044	42250	185
DATA	4784456	245	2014-03-18	18:28:15:200	0.0810491	0.0403054	14.7762	264.536	21.214	94.7332	-0.606078	2.07128	-0.0563739	341.684	2.02233	381.7	6.8335	0.739066	37.5	41430	42749	38045	42250.5	 65
DATA	4784486	245	2014-03-18	18:28:15:300	0.0810438	0.0403061	14.7748	264.539	21.2125	94.7355	-0.577509	2.02026	-0.139022	341.683	2.02233	381.646	6.83327	0.742041	37.5	41429.5	42748.5	38044.5	42250	156
DATA	4784516	245	2014-03-18	18:28:15:400	0.0810357	0.0403035	14.773	264.52	21.2109	94.7355	-0.58159	2.00189	-0.0706586	341.686	2.02213	381.611	6.83297	0.738704	37.5	41430	42749	38044	42250.5	118
DATA	4784546	245	2014-03-18	18:28:15:500	0.0810496	0.0403008	14.7762	264.497	21.2094	94.7355	-0.58159	2.05699	-0.0130094	341.685	2.02233	381.681	6.83218	0.745045	37.5	41430.5	42750	38045	42251	230
DATA	4784576	245	2014-03-18	18:28:15:600	0.081052	0.0403144	14.7768	264.607	21.2094	94.7355	-0.544858	2.02842	0.01505	341.688	2.02228	381.703	6.83511	0.739328	37.5	41431	42750	38045	42251	231
DATA	4784606	245	2014-03-18	18:28:15:700	0.0810418	0.0402914	14.7744	264.421	21.2094	94.7355	-0.630566	1.98149	-0.100249	341.686	2.02218	381.633	6.8302	0.738999	37.5	41429.5	42749	38044.5	42250	 34
DATA	4784636	245	2014-03-18	18:28:15:800	0.0810369	0.0403104	14.7732	264.573	21.2062	94.7355	-0.714233	2.04475	-0.098718	341.678	2.02238	381.598	6.83405	0.738928	37.5	41429.5	42749.5	38045	42251	 98
DATA	4784666	245	2014-03-18	18:28:15:900	0.0810487	0.0403141	14.7762	264.606	21.2062	94.7332	-0.701989	2.04271	-0.0767807	341.679	2.02218	381.697	6.83528	0.748326	37.5	41428.5	42748.5	38043.5	42249	  1
DATA	4784696	245	2014-03-18	18:28:16:000	0.0810407	0.0403123	14.7741	264.589	21.2047	94.7332	-0.683623	2.11005	-0.0665773	341.677	2.02233	381.627	6.83454	0.745183	37.5	41428.5	42747.5	38043.5	42249.5	 66
DATA	4784726	245	2014-03-18	18:28:16:100	0.0810488	0.0403147	14.7762	264.61	21.2031	94.7309	-0.716274	2.0774	-0.143103	341.679	2.02238	381.687	6.83523	0.737326	37.5	41428.5	42747.5	38043	42249	229
DATA	4784756	245	2014-03-18	18:28:16:200	0.0810391	0.0403007	14.774	264.5	21.2016	94.7379	-0.701989	2.02638	-0.141827	341.677	2.02223	381.636	6.83246	0.7397	37.5	41428.5	42748.5	38043.5	42249.5	 29
DATA	4784786	245	2014-03-18	18:28:16:300	0.0810502	0.0403145	14.7764	264.607	21.2	94.7332	-0.73464	1.98149	-0.16453	341.682	2.02228	381.677	6.83488	0.74123	37.5	41429	42748	38043.5	42249.5	 39
DATA	4784816	245	2014-03-18	18:28:16:400	0.0810437	0.0403031	14.7747	264.514	21.2	94.7332	-0.695867	2.0223	-0.144378	341.678	2.02233	381.627	6.83232	0.739409	37.5	41430	42749.5	38045	42251	 18
DATA	4784846	245	2014-03-18	18:28:16:500	0.0810392	0.0403054	14.7737	264.532	21.1985	94.7379	-0.691786	2.03046	-0.125502	341.698	2.02213	381.598	6.83275	0.744602	37.5	41429.5	42749	38044.5	42250.5	193
DATA	4784876	245	2014-03-18	18:28:16:600	0.0810483	0.0403224	14.7756	264.665	21.1969	94.7379	-0.740762	1.97128	-0.112238	341.722	2.02223	381.621	6.83573	0.746273	37.5	41429.5	42749.5	38045	42251	 97
DATA	4784906	245	2014-03-18	18:28:16:700	0.0810308	0.0403239	14.7718	264.682	21.1938	94.7425	-0.759128	1.98761	-0.108156	341.714	2.02233	381.547	6.83659	0.740287	37.5	41430.5	42749.5	38045	42250.5	196
DATA	4784936	245	2014-03-18	18:28:16:800	0.0810343	0.0402971	14.7726	264.467	21.1938	94.7379	-0.775453	1.98149	-0.0499967	341.707	2.02218	381.564	6.83097	0.735781	37.5	41429.5	42749	38044	42251	 92
DATA	4784966	245	2014-03-18	18:28:16:900	0.0810345	0.0403084	14.7728	264.56	21.1907	94.7379	-0.777494	2.04475	-0.0216823	341.767	2.02228	381.587	6.83367	0.744766	37.5	41429	42749	38045.5	42250.5	127
DATA	4784996	245	2014-03-18	18:28:17:000	0.0810027	0.0403242	14.7652	264.685	21.1891	94.7355	-0.744843	2.00393	-0.109942	341.73	2.02228	381.373	6.83659	0.748421	37.5	41428.5	42748.5	38044.5	42249	140
DATA	4785026	245	2014-03-18	18:28:17:100	0.0810256	0.0403175	14.7707	264.632	21.1891	94.7332	-0.706071	2.01822	-0.187743	341.696	2.02223	381.522	6.83536	0.735843	37.5	41430	42749	38045	42250.5	210
DATA	4785056	245	2014-03-18	18:28:17:200	0.0810389	0.0403068	14.7736	264.543	21.186	94.7379	-0.744843	1.957	-0.201007	341.691	2.02223	381.577	6.8327	0.741374	37.5	41429	42748	38043	42249.5	 45
DATA	4785086	245	2014-03-18	18:28:17:300	0.0810523	0.0403149	14.7768	264.61	21.1844	94.7355	-0.616281	1.93863	-0.16402	341.714	2.02233	381.666	6.83454	0.737941	37.5	41430.5	42749.5	38044	42251	227
DATA	4785116	245	2014-03-18	18:28:17:400	0.0810566	0.0403056	14.7779	264.536	21.1814	94.7379	-0.622403	1.90802	-0.145909	341.724	2.02218	381.699	6.83271	0.736729	37.5	41431	42749.5	38045	42251.5	 88
DATA	4785146	245	2014-03-18	18:28:17:500	0.0810473	0.0402951	14.7756	264.451	21.1814	94.7355	-0.650973	1.90802	-0.127288	341.716	2.02238	381.63	6.83033	0.737787	37.5	41430.5	42750.5	38045.5	42252	122
DATA	4785176	245	2014-03-18	18:28:17:600	0.0810461	0.0403023	14.7754	264.509	21.1782	94.7332	-0.671379	1.86721	-0.169632	341.676	2.02207	381.622	6.83179	0.732448	37.5	41431.5	42750	38045.5	42252	 74
DATA	4785206	245	2014-03-18	18:28:17:700	0.0810445	0.0402894	14.7751	264.406	21.1782	94.7355	-0.714233	1.88762	-0.178305	341.677	2.02233	381.619	6.82924	0.735087	37.5	41431	42750	38045	42251	137
DATA	4785236	245	2014-03-18	18:28:17:800	0.081039	0.0402967	14.7737	264.464	21.1751	94.7379	-0.687705	1.88966	-0.217588	341.686	2.02223	381.571	6.83051	0.741562	37.5	41430.5	42749.5	38045	42251	 61
DATA	4785266	245	2014-03-18	18:28:17:900	0.0810466	0.040312	14.7757	264.589	21.1751	94.7355	-0.732599	1.86109	-0.187488	341.693	2.02218	381.639	6.83404	0.743045	37.5	41430	42749.5	38045.5	42250.5	154
DATA	4785296	245	2014-03-18	18:28:18:000	0.081035	0.04032	14.7728	264.651	21.1736	94.7355	-0.814226	1.95292	-0.227536	341.703	2.02228	381.546	6.8353	0.74833	37.5	41430	42750	38046.5	42251	219
DATA	4785326	245	2014-03-18	18:28:18:100	0.0810272	0.0403276	14.771	264.713	21.172	94.7355	-0.755047	1.86721	-0.243096	341.7	2.02223	381.509	6.83705	0.748929	37.5	41429.5	42750.5	38046.5	42251.5	 64
DATA	4785356	245	2014-03-18	18:28:18:200	0.0810097	0.0403322	14.7668	264.748	21.172	94.7379	-0.781575	1.8468	-0.373445	341.701	2.02228	381.383	6.83766	0.743345	37.5	41430	42749.5	38046	42251	155
DATA	4785386	245	2014-03-18	18:28:18:300	0.0810313	0.0403218	14.7721	264.669	21.1673	94.7332	-1.01217	1.73865	-0.446144	341.741	2.02223	381.547	6.83609	0.758748	37.5	41428	42749.5	38046.5	42251.5	128
DATA	4785416	245	2014-03-18	18:28:18:400	0.0810118	0.0403592	14.7675	264.967	21.1673	94.7355	-0.804022	1.7713	-0.148715	341.75	2.02218	381.413	6.84355	0.765795	37.5	41426.5	42749	38046.5	42250	242
DATA	4785446	245	2014-03-18	18:28:18:500	0.0809764	0.0403827	14.7592	265.155	21.1658	94.7355	-0.840755	1.69171	0.249218	341.781	2.02223	381.197	6.84838	0.76764	37.5	41428.5	42751	38047	42252	180
DATA	4785476	245	2014-03-18	18:28:18:600	0.0810039	0.0403726	14.7656	265.074	21.1642	94.7355	-0.64281	1.71008	0.230852	341.835	2.02228	381.366	6.84633	0.764682	37.5	41427	42750	38047	42251	 38
DATA	4785506	245	2014-03-18	18:28:18:700	0.0809949	0.0403705	14.7632	265.053	21.1642	94.7379	-0.714233	1.75293	0.0719341	341.828	2.02207	381.272	6.84521	0.768039	37.5	41427	42749.5	38048	42251	254
DATA	4785536	245	2014-03-18	18:28:18:800	0.0809817	0.0403764	14.7602	265.101	21.1627	94.7402	-0.689745	1.80395	0.0543332	341.854	2.02223	381.195	6.84649	0.759812	37.5	41428	42749.5	38045.5	42250.5	201
DATA	4785566	245	2014-03-18	18:28:18:900	0.0810177	0.0403497	14.7685	264.886	21.1611	94.7402	-0.701989	1.73457	0.00433645	341.815	2.02213	381.403	6.8408	0.759886	37.5	41429	42750	38046.5	42251	  8
DATA	4785596	245	2014-03-18	18:28:19:000	0.0810044	0.04036	14.7656	264.971	21.1595	94.7355	-0.742803	1.75905	-0.0624959	341.761	2.02207	381.346	6.84332	0.756122	37.5	41429	42750.5	38047	42251.5	 31
DATA	4785626	245	2014-03-18	18:28:19:100	0.0809952	0.0403588	14.7636	264.964	21.1595	94.7379	-0.728518	1.58764	-0.041834	341.779	2.02223	381.304	6.8433	0.775168	37.5	41427.5	42751.5	38049	42253	 72
DATA	4785656	245	2014-03-18	18:28:19:200	0.0809729	0.0404058	14.7583	265.339	21.1564	94.7355	-0.52037	1.5856	0.153051	341.806	2.02218	381.154	6.85278	0.781339	37.5	41427	42750	38049	42252.5	103
DATA	4785686	245	2014-03-18	18:28:19:300	0.080968	0.0404041	14.7572	265.327	21.1564	94.7355	-0.385686	1.80599	0.2107	341.94	2.02213	381.132	6.85256	0.787736	37.5	41425.5	42750	38049	42251.5	104
DATA	4785716	245	2014-03-18	18:28:19:400	0.0809532	0.0404391	14.7536	265.605	21.1534	94.7379	-0.446906	1.84272	0.175499	342.005	2.02218	381.021	6.85944	0.79363	37.5	41425	42749	38049	42251	 58
DATA	4785746	245	2014-03-18	18:28:19:500	0.0809311	0.0404373	14.7484	265.591	21.1534	94.7355	-0.548939	1.77538	0.172183	341.986	2.02207	380.891	6.85912	0.797536	37.5	41423	42749	38049	42250.5	237
DATA	4785776	245	2014-03-18	18:28:19:600	0.0809259	0.0404651	14.7473	265.815	21.1518	94.7355	-0.679542	1.79375	0.102799	341.998	2.02207	380.864	6.86497	0.798353	37.5	41424	42750	38050	42251	149
DATA	4785806	245	2014-03-18	18:28:19:700	0.0809247	0.04046	14.7467	265.769	21.1502	94.7379	-0.653013	1.83048	0.0487213	342.025	2.02228	380.82	6.86326	0.81477	37.5	41421	42749	38050.5	42250.5	137
DATA	4785836	245	2014-03-18	18:28:19:800	0.0808937	0.0405002	14.7398	266.098	21.1502	94.7379	-0.695867	1.8917	0.0227026	342.044	2.02202	380.676	6.87235	0.816656	37.5	41421	42750	38051.5	42250	206
DATA	4785866	245	2014-03-18	18:28:19:900	0.0808751	0.0405288	14.7354	266.327	21.1502	94.7379	-0.732599	1.91006	-0.0446399	342.015	2.02213	380.56	6.87822	0.840057	37.5	41420	42749	38052.5	42250	247
DATA	4785896	245	2014-03-18	18:28:20:000	0.0808553	0.0405368	14.7308	266.391	21.1487	94.7332	-0.728518	2.01618	0.0502518	342.104	2.02218	380.435	6.87979	0.838084	37.5	41420	42748.5	38052.5	42251	 87
DATA	4785926	245	2014-03-18	18:28:20:100	0.0808397	0.0405501	14.7271	266.497	21.1471	94.7355	-0.818307	2.14882	0.0941265	342.01	2.02223	380.337	6.88248	0.828939	37.5	41420	42748.5	38051	42250	188
DATA	4785956	245	2014-03-18	18:28:20:200	0.0808772	0.0405017	14.7358	266.108	21.1471	94.7355	-0.985642	2.10597	0.0749951	342.175	2.02207	380.561	6.87239	0.823548	37.5	41421.5	42749.5	38052	42251	 98
DATA	4785986	245	2014-03-18	18:28:20:300	0.0808787	0.0405151	14.7363	266.218	21.1455	94.7379	-0.855039	1.97128	0.000255086	342.066	2.02228	380.581	6.87537	0.818255	37.5	41422.5	42749.5	38050.5	42251	 46
DATA	4786016	245	2014-03-18	18:28:20:400	0.0809097	0.0404874	14.7435	265.994	21.144	94.7332	-0.689745	1.92843	0.0933612	342.091	2.02223	380.757	6.86943	0.813966	37.5	41424	42750	38051	42252	106
DATA	4786046	245	2014-03-18	18:28:20:500	0.0809129	0.0404748	14.7442	265.893	21.144	94.7379	-0.638729	1.82231	0.0903002	342.069	2.02223	380.772	6.86674	0.792688	37.5	41425	42748.5	38046.5	42250	 51
DATA	4786076	245	2014-03-18	18:28:20:600	0.0809868	0.0404052	14.7617	265.337	21.1424	94.7332	-0.538736	1.91619	-0.0709137	342.06	2.02218	381.243	6.85272	0.764256	37.5	41428.5	42750.5	38046.5	42251.5	 17
DATA	4786106	245	2014-03-18	18:28:20:700	0.0810091	0.0403557	14.7667	264.938	21.1409	94.7332	-0.577509	1.96312	-0.172438	341.781	2.02233	381.354	6.84206	0.748949	37.5	41430	42750	38045	42251.5	232
DATA	4786136	245	2014-03-18	18:28:20:800	0.0810481	0.040323	14.7758	264.674	21.1409	94.7355	-0.516289	1.95904	-0.221669	341.691	2.02207	381.579	6.83511	0.744353	37.5	41430.5	42749	38044	42250.5	 29
DATA	4786166	245	2014-03-18	18:28:20:900	0.0810536	0.0403064	14.777	264.54	21.1409	94.7402	-0.426499	1.98965	-0.24029	341.688	2.02228	381.604	6.83153	0.731887	37.5	41431	42750	38045.5	42251.5	185
DATA	4786196	245	2014-03-18	18:28:21:000	0.0810439	0.0402909	14.7749	264.418	21.1409	94.7379	-0.444865	2.02434	-0.172438	341.796	2.02207	381.563	6.82863	0.737839	37.5	41431	42751	38045.5	42251.5	 94
